Title,Review
좋거나 나쁜 동재,느그 동재도 이제 우리동재  여전해서 망하지마 이 망할놈아 소리 절로 나오는 우리동재   죽진 말고 평생 반성해
좋거나 나쁜 동재,동재라서 가능한 이야기  대검가는 그 날까지 힘내라 
좋거나 나쁜 동재,너무 재밌게 보고 있어요  서검사 은근 실력자인듯  내용 전개도 빠르고 출연진들도 모두 연기 잘하셔서 푹 빠져보고 있습니다 
좋거나 나쁜 동재,워낙 비숲을 재미있게 봤어서   보고 있지만   사실 검사들 이야기는 진절머리가 난다 
좋거나 나쁜 동재,동재가 이준혁을 만나지 못했더라면 과연 여기까지 올 수 있었을까 싶다 
좋거나 나쁜 동재,서동재 너무 매력있음
좋거나 나쁜 동재,그냥 이걸 비숲 라고 하면 안될까 
좋거나 나쁜 동재,좀 허술하기도 하고 징악 포르노 느낌도 있지만  그래도 무난하게 볼만하다 
좋거나 나쁜 동재,동재야 와이프한테 잘 해
좋거나 나쁜 동재,개처재밌음
좋거나 나쁜 동재,어디로 튈지 모르는 매력  말 그대로 동재스럽다
좋거나 나쁜 동재,이제 우리 동재를 마음 편히 응원할 수 있게 됐다 시작부터 결말까지  좋거나 나쁜 동재 
좋거나 나쁜 동재,주연이 아닌 캐릭터로 만든 스핀오프작은 처음인데 아주 맛깔나게 잘 만든 작품인듯 동재는 참 으이구 으이구 그러게 잘 좀 살지 라는 말을 꼭 들려주고 싶은 캐릭터임 
좋거나 나쁜 동재,비밀의 숲 시즌 부터 개성넘치는 캐릭터가 되더니 스핀오프까지    다음 시리즈는 언제쯤 나올라나 
좋거나 나쁜 동재,캐릭터성에 비해 스토리 구성이 매력적이지 않음 
좋거나 나쁜 동재,좋은 동재로 되어가는 동재의 성장 드라마
좋거나 나쁜 동재,동재 진짜 있는 사람 같음
좋거나 나쁜 동재,우리 동재   비숲도 다시보기 해야겠어요
좋거나 나쁜 동재,동재가 좋은 검사는 아니지만 나쁘면서 귀여운건 이준혁배우였기 때문이다
좋거나 나쁜 동재,비밀의 숲에서는 느끼지 못했던 서동재의 새로운 매력에 반하게 되는 드라마
좋거나 나쁜 동재,진짜 미워할 수 없는 캐릭터  재미있고 재미있는 드라마
좋거나 나쁜 동재,보통의 사람은 이런 모습이 아닐까 
좋거나 나쁜 동재,이준혁 잘생겼다
좋거나 나쁜 동재,좋거나 나쁜 우리 동재
좋거나 나쁜 동재,좋거나 나쁘지 않은 동재 
좋거나 나쁜 동재,한 번 구겨진 종이를 다시 펼 순 없겠지만  다시 쓸 순 있다 
좋거나 나쁜 동재,역시 이준혁은 서동재가 어울려      
좋거나 나쁜 동재,이준혁은 이 작품을 위해 존재한다 마지막 해결고리가 좀 맥빠지긴 하지만 그의 연기가 모두 상쇄 
좋거나 나쁜 동재,       생각보다 경쾌하고 재밌었네요 빵빵터지는 부붘도 있었구요 문제는 있었지만 열심히 한 결과를 보다
좋거나 나쁜 동재,적당한 블랙코미디와 미스터리추리가 적절하게 섞인 스핀오프드라마  
좋거나 나쁜 동재,동재는 동재     
좋거나 나쁜 동재,우리 동재와 느그 동재 사이를 아슬아슬하게 넘나들면서 얄밉지만 막 밉지는 않은 그런 검사
좋거나 나쁜 동재,청출어람이 어울리는 훌륭한 가지치기
좋거나 나쁜 동재,겉으론 밷동   속으론 굿동  
좋거나 나쁜 동재,올해 최고의 드라마
좋거나 나쁜 동재,산만한데 재밌네
좋거나 나쁜 동재,어엿한 성장캐 우리동재  비숲 부터 우리동재로 품었다  시즌  가즈아 
좋거나 나쁜 동재,비밀의 숲을 안 보고 본 드라마  그래도 나름 재미있었다 
좋거나 나쁜 동재,느그동재에서 우리동재까지의 여정  우리동재 다음 시즌 언제옴 
좋거나 나쁜 동재,동재는 굴려야 제맛
좋거나 나쁜 동재,  세 남성의 성장기가 이토록 아름다울 수 있는가   년간 서동재를 품어 준 팬들에겐 선물같은 작품  동재야  업보 청산하고 드디어 인간이 되어가는구나 
좋거나 나쁜 동재,씨발새끼들  다 좆됐어    끗
좋거나 나쁜 동재,동재 캐릭터 너무 매력있다    다음 이야기 또 있으면 좋겠네
좋거나 나쁜 동재,서부지검 형사 부 담임 강원철의 노력은 계속된다 그러니까 동재야 지금부터라도 잘 살아 제발 좀
슬기로운 감빵생활,시리즈의 시작으로 잘 짜여진 캐릭터들 간의 시너지가 좋았다  새로운 배우들을 많이 알게되서 너무 좋았던 작품
슬기로운 감빵생활,이 드라마는 꼭 그랬어야만 했을까  꼭 그렇게 만들었어야만 했을까 하는 부분이 딱 한 부분 있다  그것 때문에 드라마를 다 보고도 내내 찜찜했던 드라마 
슬기로운 감빵생활,넷플        종료예정이였는데  다시 계약했는지 그문구가 없더라구요 확인바랍니다 
슬기로운 감빵생활,슬기로운 시리즈의 첫 작품 완전 푹 빠져서 봤습니다
슬기로운 감빵생활,슬기로운시리즈는 다 재밌어요  
슬기로운 감빵생활,재미와 작품성 둘 다 좋아요
슬기로운 감빵생활,사연 없는 사람 없고  끝 없는 터널 없다 
슬기로운 감빵생활,유한양에게 줘
슬기로운 감빵생활,다봄
슬기로운 감빵생활,결국 감빵이라는 곳도 다 사람 사는 곳이라지만 그곳에 들어간 데에는 다 그럴만한 이유가 있음을 이야기하며 결코 이들을 정당화하지 않는 드라마  깔끔한 유머로 거부감을 없앤다 
슬기로운 감빵생활,김제혁의 서사 인성 마인드는 드라마를 떠나 실제로도 존경 할만하다 감옥 동기들 이야기도 너무 재미있고 한 명 한 명 출소할때마다 군대 전역하는 동기를 보는 기분이였다 
슬기로운 감빵생활,의외로 재밌었다
슬기로운 감빵생활,죄수들이 억울하기도하고 답답하기도하고 짜증나기도하고     화가나기도하고     이런저런 내용으로 잼나게 봄 헤롱이연기     
슬기로운 감빵생활,정해인 진짜 잘생김 죄수복도 너무 잘어울려  
슬기로운 감빵생활,감옥속 의리 우정 진실에 대한 슬기로운 해석 
슬기로운 감빵생활,준내 웃었음 
슬기로운 감빵생활, 화에서 준호가 감빵에서 일하는 준호를 걱정하는 어머니에게 이렇게 말한다   여기도 다 사람 사는데야   준호를 빌어 작가가 하고 싶은 말인 듯 하다
슬기로운 감빵생활,개인적으론 슬의생보다도 수작이라고 생각한다  과도한 범죄자 미화 없이 교도소 안 사람들의 이야기를 잘 그려냈다  아직 보지 않았다면 꼭 한 번쯤 보시길
슬기로운 감빵생활,배우들 연기도 좋았고 개연성나 속도감도 좋았고 오랜만에 정말 잘 만든 드라마를 봤다 
슬기로운 감빵생활,해롱이가 다시 잡혀갈 때의 충격은 잊혀지지가 않는다   
슬기로운 감빵생활,코미디   감동   로맨스      그냥 다 잡은 드라마  범죄자 미화라는 비판이 있을 수 있지만 나름 해결했다  티키타카도 너무 재밌고 마지막 장면은 나도 벅찼다  완벽
슬기로운 감빵생활,한명 한명 내막이 공개되는 미드식 구성도 너무 좋았고   화까지 정주행 하고 나니 어느새 캐릭터들에게 정이 들어 있었다    
슬기로운 감빵생활,매력적인 캐릭터와 신선한 소재 그리고 먹먹한 마무리
슬기로운 감빵생활,주연은 평범하나 조연들의 매력과 케미로 드라마를 끌어나간다  혹여나 범죄자 미화가 되지않으려나  하는 우려의 순간  덮쳐오는 현실적인 면모가 충격적이면서도 감독의 센스가 돋보인다
슬기로운 감빵생활,믿고보는 신원호감독님 작품    배우들간에 케미랑 배우들의 연기력이 진짜 짱이에요  법자 귀여워   
슬기로운 감빵생활,연기 잘 하는 분들만 모아서 이렇게 멋진 작품을 만들어 방영해주심에 감사함을 느낀 작품입니다 꼭 보시고 소소한 재미를 챙겨가시기를 
슬기로운 감빵생활,해롱이 귀여워만 몇번을 하다가 마지막에 절레절레     
슬기로운 감빵생활,늘 그렇듯 현실적인 판타지
슬기로운 감빵생활,해롱이 결말이 안타깝다
슬기로운 감빵생활,신선한 마스크들이 펼치는 연기와 시청자들 심장 쫄리게 만들었던 반전  방심하다 빵 터지게 만들었던 웃음 코드까지 
슬기로운 감빵생활,새롭게 좋은 배우들을 많이 알게된 작품  재밌게 잘봤다
슬기로운 감빵생활,정말 슬기로운 감빵생활
슬기로운 감빵생활,계속 헣헐  웃으면서 봤어요       라면 제조는 나중에 해먹어봐야겠습니당 연기는 그냥 완벽합니다
슬기로운 감빵생활,시청자들이 받아들일 수 있는 수준으로 미화시킨 교도소 생활기 
슬기로운 감빵생활,캐릭터와 반전뿐인 감빵 판타지
슬기로운 감빵생활,신원호 감독식 신파와 창선징악  그리고 행복한 결말
슬기로운 감빵생활,한양아 행복하자
슬기로운 감빵생활, 
슬기로운 감빵생활,슬기로운 시리즈 처음으로 본 작품으로 슬의생까지 봤어요  배우들 모두 연기 좋고  감빵 안에서 남주가 지혜롭게 풀어나가는 모습 조연들의 연기까지 재미나게 봤어요
슬기로운 감빵생활,드라마라고 해서 모든 범죄자를 착하게 만들지 않고 나쁜 범죄자들도 넣어서 좋았던 것 같다 유한양의 엔딩은 기억에 남을 만한 장면이다
슬기로운 감빵생활,결말 레알 상상듀 못함
슬기로운 감빵생활,과몰입    응원과 분노   
슬기로운 감빵생활,감빵이라는 장소가 새롭기에 더욱 재미있고  한 회차 회차가 모두 신기하고  기다려지는  캐릭터 한 명  한 명 모두가 너무 잘 표현된 듯하다 
슬기로운 감빵생활,도깨비 다음으로 내 인생 드라마  유머 감동 슬픔 다 잡음 되게 잘 만들어진 드라마같음 중간에 흑백 처리 되면서 과거 나오는 거  떡밥 앞에 나오고 뒤에 회수하는 거 다 좋음
슬기로운 감빵생활,잼 있다는 소문이
슬기로운 감빵생활,유쾌하게 풀어낸 드라마는 좋지만 감방이 가벼운 장소로 여겨질까 두렵긴하다
슬기로운 감빵생활,   인생이 밑바닥으로 떨어져도 이겨내는 사람들의 이야기                
슬기로운 감빵생활,이런 드라마가 웰메이드라는 평가를 받아야 한다  다 그러하겠지만  유독 캐릭터를 잘 살려내야만 했던  더욱 그러한 이야기였고  공간배경 이었다  그리고 난 집에서 기립박수 쳤다 
슬기로운 감빵생활,이건 모 말해 뭐해요    그저 무조건 추천임미닷   
슬기로운 감빵생활,인생 그래프의 최악을 달리는 시기일 때 나라면  질문과 해답을 던져주는 드라마  우리는 그저 야구공을 잡듯 캐치하면 된다 
오월의 청춘,그 오월에 짓밟힐 수밖에 없던 청춘들   너무 많이 울 수밖에 없었고 실제 역사인게 참 슬프다
오월의 청춘, 월의 어느 봄날  꽃봉오리를 채 펼치지 못하고 짓밟혀 스러졌던 청춘들을 가슴에 아로새기다 
오월의 청춘,            
오월의 청춘,드라마가 끝났는데도 그 아픈  월에서 여전히 허우적 거리고 있다 
오월의 청춘,아니요  안 괜찮아요  희태 씨 없는 오월은  싫어요 
오월의 청춘,눈물이 날 수 밖에 없다   
오월의 청춘, 
오월의 청춘,비극인 줄 알면서도 계속 보게 되고 애틋한 사랑이 예쁘면서도 슬픈 예감 때문에 아픈   
오월의 청춘, 월에 다피지못한 청춘들    가슴 따뜻하고 아렸던 드라마
오월의 청춘,마지막에 너무 울어서 눈이 못 떠졌다  왜 이들의 행복이 무너져야 했나   
오월의 청춘,가슴이 먹먹해집니다  고민시와 이도현의 매력 뿜뿜  명희야   
오월의 청춘,오히려 청춘의 사랑에 집중해서 더 잘 드러난 사회  사회가 어쩌고 저쩌고의 얘기 이전에  그 사회에 누군가는 이렇게 살았다 
오월의 청춘,잊지 말아야 할  반복되지 않아야 할  모든 명희와 희태의 이야기
오월의 청춘,이도현  배우님  눈도장 찍은 드라마    지인들에게 강추하고싶은 들마입니다
오월의 청춘,실제로  월에 봤기 때문에 캐릭터와 드라마 배경에 대해 몰입할 수 있었다  이도현의 섬세한 연기를 느끼면서 나도 함께 설레고 먹먹해질 수 있었다 
오월의 청춘,역사드라마의 가장 큰 단점은 역사에게 스포당했다는 점      년  월 광주의 이야기를 담은 작품인 만큼 처음 볼때부터 슬플 준비가 되어있던 작품인데 아니나 다를까 오열파티
오월의 청춘, 월만 되면 계속 생각나는 가슴 아픈 역사  를 잘 다룬 드라마  특히 이도현 연기가 한 몫함 
오월의 청춘, 월이면 생각나는 인생드라마    
오월의 청춘,오월의 청춘  그래서 더 먹먹하다
오월의 청춘,주인공의 애절하고 슬픈 감정이 너무 잘 느껴졌고 엔딩까지 정말 현실적이라 더 슬펐던 기억이 남는다 
오월의 청춘,두려움으로 살면 할 수 있는 게 점점 더 없어져요 
오월의 청춘,다시 정주행하고 싶지만 결말때문에 겁이난다  진짜 개슬픔
오월의 청춘,매년 오월에 봐야하는 드라마
오월의 청춘,시간이 지나도 잔잔하게 여운이 남겨지는 드라마 매년  월이 되면 생각나고 꺼내 볼 것 같다 미디어를 통해 역사를 잊지 않게 해주는 가장 좋은 작품 중 하나
오월의 청춘,오열  
오월의 청춘,몇번을 다시 봐도 볼때마다 우는 작품  배우의 연기력도 스토리도 모두 완벽한 인생작품
오월의 청춘,약간 가슴아린 엔딩을 싫어하는데  드라마 낭낭한 그 느낌이 너무 좋아요  그 시대느낌도 간접체험 할 수 있어 좋구요  배경보는 재미도 한몫하는 것 같아요 
오월의 청춘,이거 진짜 힐링작    진짜 청춘 그 자체입니다  두 주인공들의 애절한 사랑이 너무 가슴 아프고 감정이 잘 전달됩니다  개인적으로 감정선이 깊다고 생각하는 두 배우 
오월의 청춘,배우들의 섬세한 감정표현과 연기로 단 한 순간도 몰입하지 않을 수 없었다      년  월을 살아보진 않았지만 그때의 모습을 드라마를 통해 아주 얕게나마 볼 수 있었다 
오월의 청춘,시대가 만든 상황 속에서 계속되는 슬픔에 잠겨야만 하는 인물들
오월의 청춘,인생작
오월의 청춘,본방으로 보고  번 더 봤어요 결말까지 너무 좋았어요 매번 볼 때마다 눈물이 나는데 그 때의 감정을 정말 잘 표현한 것 같아요
오월의 청춘,오월의 폭풍속에서의 아름다운 사랑 우정 이야기에 많이 울었다  아련한 봄 같은 스토리에 더 아련한 대사들    과몰입을 불러온 드라마
오월의 청춘,참담한 세상에 짧게나마 꽃피운 청춘이  희태 와  명희 만은 아니었음을
오월의 청춘,역사의 현장에서 만들어낸 처연했던 그 날과 그 연인  그 안에서 보여줬던 청년들의 방황과 의지 
오월의 청춘,희태명희 행복해
오월의 청춘,너무 좋은 작품을 너무 늦게 알게되었다 가볍게 보려고 했지만 앉은자리에서 끝까지 보게되었다 보는 내내 가슴조리며 너무 아팠다  
오월의 청춘,오월의 청춘 명희 희태 못 잃어요 웨이브 구독료의 가치를 느끼게 해준 드라마
오월의 청춘,반짝반짝 빛나던 청춘들을 기억하겠습니다 
오월의 청춘,시대의 아픔에게 보내는 사랑의 연서  
오월의 청춘,  부작이라는 적은 회차에도 불구하고 모든 캐릭터에게 신경을 쓰인 게 보입니다   월 광주  그곳에 머문 사람들과 함께 오래 잊지 못할 드라마 
오월의 청춘,작은 대사 하나 소품하나 캐릭터 설정까지 촘촘하다  이렇게 개연성 가득한 로맨스물은 처음이야
오월의 청춘,사랑의 시작은 이렇게 시작되는거 같아요  밀고 당기고     좋으면서도 싫은척하는거
오월의 청춘,슬픈 결말임을 알고 봐도 흐르는 눈물을 멈출 수 없었던 작품 
오월의 청춘,곧 벌어질 비극을 앞두고 청춘은 그렇게 사랑했다 
오월의 청춘,새드엔딩이지만 스토리도 좋고 재밌었던 드라마
오월의 청춘,결말을 알고보는 드라마 알고보는데도 아프다
오월의 청춘,고민시란 배우를 다시보게 된 작품  나에겐 안좋은 이미지였다가 이 작품으로 상당히 인상깊었었는데 요즘 잘 되는듯  그냥 연출 자체가 따뜻하고 서정적인 느낌이었는데 눈물바다됨
오월의 청춘,역사가 스포기에 결말을 알아도 사랑할 수 밖에 없는 작품
오월의 청춘,잘보다가    명수의 맥락없는 뻘짓에 갑분싸
주술회전,이런 귀신 좀비류 싫어하는데 작화와 스토리가 매력적
주술회전,귀칼보다는 이게 낫더라
주술회전,헌터헌터 같다느니 하는 평이라 꾹참고 봤지만 중학 정도 수준의 헌터헌터  나루토 열화판
주술회전,료 이키 텐카이 무료쿠폰
주술회전,그냥    고죠가 좋아요   
주술회전,이걸 왜 이제봤지 처음부터 끝까지 내 취향 범벅
주술회전,솔직히    화 보다가 하차 세게 하다가 최근에 체인소맨 보고 아 진짜 뭐 보냐 하다가 그냥 다시 주술회전 봐  해서  화부터 봤는데     지렸음  그니까 뭐가 지리냐면 일단
주술회전,고죠 선생님으로 스핀오프 나왔으면 좋겠다   
주술회전,재밌어요   
주술회전,정말 개쩌는 애니  한 문장으로는 도저히 설명할 수 없는     캐릭터 하나하나 서사가 미쳤는데 원작 만화책으로 보면 더합니다 미운 캐가 없음 꼭 보세요 개쩔어요 인기엔 이유가있
주술회전,안대 벗고 머리카락 내려    고죠 사토루  
주술회전,긴가민가 하며 봤지만  작붕도 없었고 가장 원초적인  재미 에 초점을 두고 봤는데 스토리 자체도 준수한 편이고  화를 본 순간부터 마지막화까지 쉼없이 정주행 하게 만든 수작 
주술회전,초반부 흥미로웠지만 점점 갈수록 쳐지는 스토리    그러나 후반부는 액션 연출이 시원시원했고  재미있었다 
주술회전,진짜 재밌당 확실히 캐릭터를 잘뽑은거같움 고죠 개잘생김근데 개쎔  진짜완벽케 후시구로개졸귀탱
주술회전,밈과 작화빼면 시체
주술회전,료이키 텐카이
주술회전,이래서 주술회전  주술회전  했구나  계단식으로 파워밸런스가 나오지 않는 것과 역동적인 연출이 무척 신선하다 
주술회전, 기가 제일 좋았다  만화에서는 산으로 빌드업을 하니 따라가기가 너무 벅차다
주술회전,차갑고 냉정하게 풀어내는 방식의 장단점
주술회전,전통적 소년만화를 스타일리쉬하게 재탄생시키다
주술회전,여기가 가장 희망적인 시즌이다 그 이후는  
주술회전,고죠   
주술회전,캐릭터가 매력있는 좀 중구난방한 소년만화  내용이 점점 산으로 가지만 훌륭한 시작이었다 
주술회전,후반부 교류전 스토리가 다소 루즈했으나  기와 극장판까지 보고 나니 괜찮은 빌드업이었던 듯싶다 
주술회전,재미있어요
주술회전,짬뽕인데 맛있게 잘 섞음
주술회전,재밌어요   
주술회전,박성후 감독이 적어도 시부야 사변까진 맡았어야 했다 
주술회전, 기  화는 딱 좋았으나 갈수록 내용을 잘 모르겠다
주술회전,나루토  블리치 등이 너무 머리속에 떠오르는 클리셰 범벅  고죠 사토루의 미모 말고는 감명깊은 장면도 없고  혹할만한 캐릭도 없지만 재미가 없지는 않은데  애매한 맛 
주술회전,검열    넷플릭스  티빙 검열    웨이브  왓챠  라프텔           기준
주술회전,처음엔 재밌었는데 체육대회에 들어가면서 뭐랄까 집중력을 잃어버렸다  긴장감이 없이 허세만 가득한 예전 블리치를 보는 느낌 
주술회전,에반게리온과 닮은 게 많다고 느껴지는 애니 
주술회전,온갖 애니들을 다 섞어서 표절을 했으니 재미없을 수가 없지   기 내놔라 
주술회전,의외로 재미있다
주술회전,블리치  귀멸의 칼날 같은 애니와 비슷한 설정이지만 특유의 재미가 있고 이타도리 유지의 성장과정을 잘 나타냈다
주술회전,캐릭터 하나 하나 매력이 크고 액션 작화가 좋은 애니
주술회전,귀칼보다 좋았다  좀 뻔하고 흐름이 빨랐음  작화가 무너지지 않고  연출이 좋다  스토리도 좋음   캐릭터의 특성을 유지하면서 클리셰를 따르지 않고 성장하는 모습을 보여줌
주술회전,뻔할 것 같은 소재를 이렇게 푼다고  액션씬도 흥미롭다  제목이 끌리지 않더라도 일단 시작해볼만함 
주술회전,주술회전   극장판 보고  시즌  정주행중입니다  여름에 딱 보기 좋네요  작화도 일단 맘에 드네요 
주술회전,손에 꼽을만한 요괴물 일본 애니 
주술회전,나의 히어로아카데미아 표절작  비슷한 외모의 유아기라는 설정의 성장형 빌런  죽을줄 알았으나 분량만 오지게 잡아먹고 안죽는거까지    내용없이 주먹질만 하며 스토리 늘리기 최악
주술회전,요즘 작품치고 액션 이정도 뽑는 작품 진짜 없다 손가락먹구 나도 주술고 입학가능할까나   
주술회전,원작 대비 깔끔해진 작화  
주술회전,내생애 가장 짜릿한 액션신
주술회전,갓오하에서 보여준 맨손격투의 시원함을 다시 한 번 
주술회전, 
주술회전,사립학교지만 애들을 너무 막 굴리는구나 
주술회전,눈이 정말 예쁜 선생님 
주술회전,거칠고 투박했던 모든 것들이 꽤나 멋지게 다듬어져 가고 있는 느낌  다음 작품이 매우 기대된다       화 
어쩌다 발견한 하루,김혜윤의  인극  멱살 잡고 끌어간다
어쩌다 발견한 하루,현실불가능 소재라 이런 작품은 결말을 어떻게 할지 너무 궁금한데  결말도 이정도면 만족  여주인공이 너무 사랑스럽다   
어쩌다 발견한 하루,너무너무 재밌어요  김혜윤의 은단오  인 역 대체불가 배우임  하루와 백경의 신인시절 모습도 풋풋함     도 넘 좋음 
어쩌다 발견한 하루,김혜윤이라는 배우가 얼마나 연기를 잘하는지 시청자를 끌고 만화속으로 자연스럽게 이끄는지 보여준 작품이였다  사각 소리에 장면이 바뀌는 그 찰나에 빠져드는 판타지드라마  
어쩌다 발견한 하루,유치찬란한 말도 안되는 이야기를 흥미진진하게 끌고나가는 김혜윤의 놀라운 힘  자신을 잃고싶지 않은 엑스트라들의 노력이 때로 슬프게 느껴진다
어쩌다 발견한 하루,극 중 김혜윤 배우의 귀여운 표현을 매우 좋아한다
어쩌다 발견한 하루,이재욱님의 발견  로운님도 잘 어울렸던 것 같고 두 남자 배우의 케미도 좋았던 것 같고  무엇보다 소재가 만화책 속이라는 게 신선했음 
어쩌다 발견한 하루,제목에 드라마 남주의 이름이 나오지만 은단오가 그를 찾지 않았다면 그는 드라마의 주인공이 되지 못했을 것이다  연기적으로는 김혜윤이 이끌고 이재욱을 발견한 드라마
어쩌다 발견한 하루,남들은 여름 커프라고 하지만 내 여름은 어하루
어쩌다 발견한 하루,김혜윤 연기 왜이렇게 잘해      제법 유치하지만 너무 재밌게봤다   
어쩌다 발견한 하루,만화를 빌려 인생의 방향을 말해주는 단오의 하루
어쩌다 발견한 하루,                  
어쩌다 발견한 하루,지금 보니 김혜윤이 작품 고르는 눈이 꽤 좋음 
어쩌다 발견한 하루,배우들의 연기  스토리  연출 모든 게 완벽했던 드라마 
어쩌다 발견한 하루,독특한 원작과 김혜윤의 연기를 보는 것만으로 재밌다 
어쩌다 발견한 하루,김혜윤 배우의 통통 튀는 매력과 연기 스타일이 최고조로 어울리며 뽐내질 수 있었던 작품  당시에 참신한 소재와 연출에 재밌던 기억이 난다 
어쩌다 발견한 하루,김혜윤 배우가 매력적인 드라마
어쩌다 발견한 하루,여주인공의  인극으로 시작했지만 다른 배우들이 나와 이야기가 이어질때 진전될때 흥미가 이어졌으며 노래가 맛집임
어쩌다 발견한 하루,어쩌다    에서 발견해 풋풋한 향기로 하루를 함께했다 
어쩌다 발견한 하루,배우들의 톡톡튀는 매력이 돋보인 작품 판타지 요소가 일부 시청자들에겐 유치하게 느껴지겠으나 배우들의 비주얼과 연기가 개연성을 매꿔줍니다  김혜윤배우가 정말 사랑스러워요 
어쩌다 발견한 하루,비록 내가 속한 세계관에서 주인공이 아닌 엑스트라일지라도  내 인생  내 사랑은 내가 정하겠어  독특한 설정과 발랄한 스토리  귀여운 캐릭터들의 애틋한 사랑 
어쩌다 발견한 하루,가끔씩 자신이 엑스트라라고 느낄때가 있지만  우리 인생의 주인공은 항상 자신이다 
어쩌다 발견한 하루,만화 속이라 그런가 아기자기하고 귀엽고 설레는 드라마
어쩌다 발견한 하루,로운 얼굴 만점
어쩌다 발견한 하루,많은 걸 담고 있지는 않아도 노래랑 분위기가 진짜 다했다 뻔한 클리셰같으면서도 조금 달랐다
어쩌다 발견한 하루,청춘 로맨스는 이렇게  
어쩌다 발견한 하루,김혜윤만이 할 수 있는 은단오  하루 로운  백경 이재욱  오남주 김영대  요즘 드라마 대세 남배우 여기 다 있네요 
어쩌다 발견한 하루,김혜윤 연기 감탄하면서 본 드라마 
어쩌다 발견한 하루,대박 너무너무 재밌어요  김혜윤 연기는 진짜 최고  
어쩌다 발견한 하루,                                               
어쩌다 발견한 하루,단오와 하루   김혜윤 배우의 엄청난 연기 내공과 사랑스러움 귀여움을 볼수있었고 남자 배우들과 캐미가 너무 찰떡입니다  아직도 안 보신분들이 꼭     보시기를 추천해요 
어쩌다 발견한 하루,내가 그녀를 관심가지게된 날
어쩌다 발견한 하루,재미있게 봤어요
어쩌다 발견한 하루,은단오혜윤앓이 시작점이 된 작품  도화도 매력적이고 백경이도 강렬하지만 하루의 순수함이 빛난다  선업튀 안 하는 날 왓챠에서 최고화질로 어하루 잘 보았음 왓챠만족    능소화 
어쩌다 발견한 하루,예서 연기 보는 재미
어쩌다 발견한 하루,김혜윤 배우도 연기 잘해서 재밌었고 은단오역이였는데 시한부로 인해 힘들어하고 슬퍼하면서도 겉으론 밝고 착하고 활발한 캐릭터로 나오는데 보면서 안타까웠다  드라마 자체는 재밌게 봤다
어쩌다 발견한 하루,만화와 현실을 오가는 풋풋한 첫사랑 같은 이야기 사각 
어쩌다 발견한 하루,우리 혜윤이 너무 잘한다잘한다   과도하게 거친 백경이나 불필요하게 학생들 외모 꾸민 것 빼고는 전체적으로 균형 잘 잡혔다 
어쩌다 발견한 하루,초반설정들과 케릭터 소개하고 몰입시키는 부분은 아주 흥미로웠음 하지만 단  시간만에 끝나고 나머지 길고 긴 상영시간내내 반복패턴 지겨움의 극치
어쩌다 발견한 하루,상당히 재미있는 로맨스판타지 학원물
어쩌다 발견한 하루,웹툰 캐릭터가 자아를 가지고 움직인다면   짜여진 내용에서 벗어나 생각하고 움직이기 시작한다는 내용이 매력적이라 가볍게 보기 좋은 드라마
어쩌다 발견한 하루, 
어쩌다 발견한 하루,처음엔 호기심에 봤는데 너무 재밌었고   두번짼 오랜만에 봐서 재밌었고   세번짼 그럼에도 하루가 로운이었단걸 깨달아서 다시봐도 재밌었다 
어쩌다 발견한 하루, 
어쩌다 발견한 하루,초반의 주도적이고 당찬 단오는 없어지고 중반부터  하루야    애걸복걸하는거 보고 하차
어쩌다 발견한 하루,드라마 어쩌다 발견한 하루 리뷰
어쩌다 발견한 하루,정말 재밌게봤어요  깜찍발랄 귀요미 혜유니  사랑스러워요  
어쩌다 발견한 하루,김혜윤의 역량을 보여준  그 많은 인물 중에 김혜윤만 보였다 
어쩌다 발견한 하루,스테이지나 섀도우나 유치하고 촌스러운 거 도긴개긴인데 섀도우에서 캐릭터들이 자꾸 스테이지 욕하는 게 웃김 
어쩌다 발견한 하루,김혜윤만에 은단오 최고예요 
운수 오진 날 part 1,와 대박 흥미진진
운수 오진 날 part 1,초반 스타트는 좋았으나 살짝 늘어지는 느낌도 없지 않다  긴장감 있는 연출과 연기는 볼만함
운수 오진 날 part 1,   화 상영회로 보고 왔는데    부작이라고 느껴지지 않을 정도로 빠른 호흡이었고  앞으로 남은 이야기가 어떻게 진행될지 궁금함  유연석 배우를 다시 보게 된 작품
운수 오진 날 part 1,연기파 배우들 덕에 재밌는데 스토리가 답답함  
운수 오진 날 part 1,믿보배 집합 
운수 오진 날 part 1,유연석 배우님의 악역연기가 인상적이며  무서움과 슬픔이 동시에 있는 작품이라 생각   과연 착하게  정직하게 살아가는것이 맞는것일까 라는 생각이 관람내내 드는 작품 
운수 오진 날 part 1,너무너무 재밌었오요
운수 오진 날 part 1,웹툰으로 보고 결말에 소름이 돋았는데 시즌 가 나와서 다른 결말이라고 하더라고요 원작을 잘 살려서 너무 좋네요
운수 오진 날 part 1,숨막혀요  손에 땀이   무섭고  너무 긴장되요 
운수 오진 날 part 1,너무 너무 재미있어요
운수 오진 날 part 1,하루동안의 일을  화에 걸쳐서 보여주는데 지루함은 전혀없고 긴박함과 몰입까지 완벽했다  배우들의 연기때문에 더 몰입할 수 있었다 
운수 오진 날 part 1,부국제에서 미리  화까지 보게되었는데 정말 배우들 연기와 감독님 연출이 끝내주는 드라마였어요  공개되는데로 전체 달릴예정 
